offset,x,y,z,lat,lon
24720,248430.45,-1546917.5,2706.8387,75.61005250896594,-35.87636934980948
24740,248412.33,-1546909.1,2706.7897,75.61015403990207,-35.876974911045416
24760,248394.22,-1546900.7,2706.7406,75.61025555485362,-35.87758011983307
24780,248376.1,-1546892.3,2706.6904,75.61035708265182,-35.87818569833039
24800,248357.99,-1546883.9,2706.6376,75.61045859446726,-35.87879092437316
24820,248339.87,-1546875.4,2706.5848,75.6105610168508,-35.879395940427536
24840,248321.75,-1546867.0,2706.532,75.61066253994306,-35.88000154485293
24860,248303.64,-1546858.6,2706.4792,75.61076404705531,-35.88060679681435
24880,248285.52,-1546850.2,2706.4323,75.61086556700928,-35.881212418501626
24900,248267.41,-1546841.7,2706.3861,75.61096796871536,-35.881817108150145
24920,248249.29,-1546833.3,2706.34,75.61106948553262,-35.882422747133546
24940,248231.18,-1546824.9,2706.2938,75.61117098637351,-35.88302803364039
24960,248213.06,-1546816.5,2706.2484,75.61127250005221,-35.88363368988606
24980,248194.95,-1546808.1,2706.216,75.61137399775635,-35.88423899364891
25000,248176.83,-1546799.6,2706.1836,75.6114764060352,-35.88484408775865
25020,248158.71,-1546791.2,2706.1513,75.61157791500702,-35.88544976993375
25040,248140.6,-1546782.8,2706.1189,75.611679408007,-35.88605509961659
25060,248122.48,-1546774.4,2706.0817,75.61178091383992,-35.886660799054454
25080,248104.37,-1546765.9,2706.0427,75.61188330144851,-35.887265566731465
25100,248086.25,-1546757.5,2706.0037,75.61198480414407,-35.887871283466346
25120,248068.14,-1546749.1,2705.9647,75.61208629087145,-35.888476647696415
25140,248050.02,-1546740.7,2705.9136,75.61218779042778,-35.88908238169447
25160,248031.9,-1546732.2,2705.8577,75.61229018616658,-35.88968754519956
25180,248013.79,-1546723.8,2705.8017,75.61239166818906,-35.89029293535066
25200,247995.67,-1546715.4,2705.7047,75.61249316303758,-35.89089869527948
25220,247977.56,-1546707.0,2705.6633,75.61259464192247,-35.89150410268778
25240,247959.44,-1546698.6,2705.6219,75.61269613363145,-35.892109879880266
25260,247941.33,-1546690.1,2705.5806,75.61279850713973,-35.89271472558989
25280,247923.21,-1546681.7,2705.5392,75.61289999571072,-35.89332052008029
25300,247905.09,-1546673.3,2705.5066,75.61300148271133,-35.89392632320428
25320,247886.98,-1546664.9,2705.4795,75.61310295375286,-35.89453177379207
25340,247868.86,-1546656.4,2705.4524,75.61320533538156,-35.895137015360305
25360,247850.75,-1546648.0,2705.4253,75.61330680328672,-35.89574248324001
25380,247832.63,-1546639.6,2705.3982,75.61340828400908,-35.896348320926585
25400,247814.52,-1546631.2,2705.3711,75.61350974877601,-35.89695380606437
25420,247796.4,-1546622.8,2705.3369,75.61361122635819,-35.89755966101549
25440,247778.29,-1546614.3,2705.3019,75.61371358576332,-35.89816458476183
25460,247760.17,-1546605.9,2705.267,75.61381506020687,-35.89877045701178
25480,247742.05,-1546597.5,2705.232,75.61391653307976,-35.89937633789576
25500,247723.94,-1546589.1,2705.1971,75.61401799000174,-35.899981866215256
25520,247705.82,-1546580.6,2705.1672,75.61412035751748,-35.90058718585076
25540,247687.71,-1546572.2,2705.1452,75.61422181130247,-35.90119273146308
25560,247669.59,-1546563.8,2705.1233,75.61432327789583,-35.90179864691143
25580,247651.48,-1546555.4,2705.1013,75.61442472854195,-35.902404209782716
25600,247633.36,-1546546.9,2705.0793,75.61452708978476,-35.90300956411917
25620,247615.24,-1546538.5,2705.057,75.61462855166808,-35.90361550550143
25640,247597.13,-1546530.1,2705.0169,75.61472999760686,-35.90422109429719
25660,247579.01,-1546521.7,2704.8708,75.61483145634915,-35.90482705294517
25680,247560.9,-1546513.3,2704.8854,75.61493289914873,-35.90543265900041
25700,247542.78,-1546504.8,2704.8813,75.61503525254868,-35.906038056707295
25720,247524.67,-1546496.4,2704.8705,75.61513669221063,-35.90664368005624
25740,247506.55,-1546488.0,2704.8508,75.6152381446721,-35.90724967327038
25760,247488.43,-1546479.6,2704.8311,75.61533959556242,-35.907855675119244
25780,247470.32,-1546471.1,2704.8114,75.6154419283203,-35.90846074628885
25800,247452.2,-1546462.7,2704.7916,75.61554337607079,-35.90906676543823
25820,247434.09,-1546454.3,2704.7385,75.61564480788496,-35.90967243197286
25840,247415.97,-1546445.9,2704.675,75.6157462524938,-35.91027846838886
25860,247397.86,-1546437.4,2704.6116,75.61584857898066,-35.9108835742493
25880,247379.74,-1546429.0,2704.5482,75.6159500204494,-35.91148962796621
25900,247361.63,-1546420.6,2704.4946,75.61605144598545,-35.91209532905581
25920,247343.51,-1546412.2,2704.4736,75.61615288431224,-35.912701400039744
25940,247325.39,-1546403.8,2704.4526,75.61625432106753,-35.91330747965885
25960,247307.28,-1546395.3,2704.4316,75.61635663971396,-35.91391262887706
25980,247289.16,-1546386.9,2704.4106,75.61645807332879,-35.91451872579757
26000,247271.05,-1546378.5,2704.3749,75.6165594910155,-35.91512447007508
26020,247252.93,-1546370.1,2704.3351,75.61666092148802,-35.9157305842631
26040,247234.82,-1546361.6,2704.2953,75.61676323386219,-35.916335768173965
26060,247216.7,-1546353.2,2704.2555,75.61686466119399,-35.9169418996638
26080,247198.58,-1546344.8,2704.3149,75.61696608695404,-35.917548039789146
26100,247180.47,-1546336.4,2704.2004,75.61706749679051,-35.918153827255786
26120,247162.35,-1546328.0,2704.2174,75.61716891940792,-35.91875998464914
26140,247144.24,-1546319.5,2704.2438,75.61727122394005,-35.91936521192005
26160,247126.12,-1546311.1,2704.2395,75.61737264341636,-35.919971386615714
26180,247108.01,-1546302.7,2704.2296,75.61747404697275,-35.9205772086401
26200,247089.89,-1546294.3,2704.2198,75.61757546330611,-35.92118340060414
26220,247071.77,-1546285.8,2704.2099,75.61767777591082,-35.92178902388296
26240,247053.66,-1546277.4,2704.2111,75.61777917475672,-35.92239487183629
26260,247035.54,-1546269.0,2704.213,75.61788058637666,-35.923001089739
26280,247017.43,-1546260.6,2704.2148,75.61798198208123,-35.92360695495475
26300,246999.31,-1546252.1,2704.2166,75.61808428840806,-35.9242126129416
26320,246981.2,-1546243.7,2704.2072,75.61818568097287,-35.924818495454055
26340,246963.08,-1546235.3,2704.1808,75.6182870863078,-35.92542474792886
26360,246944.97,-1546226.9,2704.1545,75.61838847573101,-35.926030647704124
26380,246926.85,-1546218.5,2704.1281,75.61848987792236,-35.9266369174482
26400,246908.73,-1546210.0,2704.1017,75.61859217640013,-35.92724261881433
26420,246890.62,-1546201.6,2704.0895,75.61869356111191,-35.92784854451988
26440,246872.5,-1546193.2,2704.0795,75.61879495858886,-35.928454840203955
26460,246854.39,-1546184.8,2704.0696,75.61889634015868,-35.9290607831728
26480,246836.27,-1546176.3,2704.0597,75.61899863235728,-35.92966651924879
26500,246818.16,-1546167.9,2704.0242,75.61910001078671,-35.930272479515246
26520,246800.04,-1546159.5,2703.963,75.6192014019774,-35.93087880977318
26540,246781.92,-1546151.1,2703.9017,75.61930279159553,-35.93148514866776
26560,246763.81,-1546142.6,2703.8405,75.61940506318346,-35.93209055808999
26580,246745.69,-1546134.2,2703.8766,75.61950644965901,-35.93269691428896
26600,246727.58,-1546125.8,2703.9817,75.61960782023381,-35.93330291775073
26620,246709.46,-1546117.4,2704.0284,75.61970920356497,-35.933909291220154
26640,246691.35,-1546109.0,2703.9564,75.61981057099716,-35.93451531194609
26660,246673.23,-1546100.5,2703.8936,75.61991284906468,-35.93512112611531
26680,246655.11,-1546092.1,2703.9177,75.62001422768017,-35.93572752552652
26700,246637.0,-1546083.7,2703.9418,75.62011559039945,-35.936333572184814
26720,246618.88,-1546075.3,2703.9692,75.62021696587017,-35.93693998886697
26740,246600.77,-1546066.8,2703.9572,75.62031922333426,-35.93754547635553
26760,246582.65,-1546058.4,2703.9409,75.6204205956618,-35.93815191034297
26780,246564.54,-1546050.0,2703.9245,75.62052195209674,-35.93875799156493
26800,246546.42,-1546041.6,2703.9256,75.62062332127921,-35.9393644428237
26820,246528.31,-1546033.2,2703.9536,75.62072467457094,-35.93997054131073
26840,246510.19,-1546024.7,2703.9816,75.62082693850452,-35.94057643357725
26860,246492.07,-1546016.3,2704.0062,75.62092830297038,-35.941182910779126
26880,246473.96,-1546007.9,2703.9983,75.62102965154824,-35.941789035199854
26900,246455.84,-1545999.5,2703.9905,75.6211310128687,-35.942395529673554
26920,246437.73,-1545991.0,2703.9827,75.6212332562061,-35.943001095232546
26940,246419.61,-1545982.6,2703.9883,75.62133461438272,-35.943607607012424
26960,246401.5,-1545974.2,2704.0044,75.62143595667497,-35.94421376599858
26980,246383.38,-1545965.8,2704.0205,75.62153731170591,-35.944820295050675
27000,246365.26,-1545957.3,2704.0366,75.62163956307346,-35.9454262567498
27020,246347.15,-1545948.9,2704.0766,75.62174090065109,-35.946032441670674
27040,246329.03,-1545940.5,2704.1191,75.62184225096448,-35.94663899666721
27060,246310.92,-1545932.1,2704.1415,75.62194358539803,-35.94724519885433
27080,246292.8,-1545923.7,2704.0856,75.62204493256537,-35.94785177112357
27100,246274.69,-1545915.2,2704.1061,75.62214716177323,-35.94845741475706
27120,246256.57,-1545906.8,2704.1265,75.62224850579611,-35.949064004333366
27140,246238.45,-1545898.4,2704.1469,75.62234984824536,-35.949670602547776
27160,246220.34,-1545890.0,2704.1674,75.62245117481935,-35.95027684793708
27180,246202.22,-1545881.5,2704.1878,75.62255341204755,-35.95088288774122
27200,246184.11,-1545873.1,2704.2082,75.62265473547868,-35.951489150431605
27220,246165.99,-1545864.7,2704.2286,75.62275607163673,-35.95209578322677
27240,246147.88,-1545856.3,2704.2491,75.62285739192313,-35.95270206318426
27260,246129.76,-1545847.9,2704.2695,75.6229587249345,-35.95330871325301
27280,246111.65,-1545839.4,2704.2899,75.62306094000995,-35.953914434965085
27300,246093.53,-1545831.0,2704.3104,75.6231622698762,-35.95452110234178
27320,246075.41,-1545822.6,2704.3308,75.62326359816852,-35.95512777835704
27340,246057.3,-1545814.2,2704.3512,75.6233649105938,-35.955734101518935
27360,246039.18,-1545805.7,2704.3717,75.62346713367978,-35.956340219432136
27380,246021.07,-1545797.3,2704.3921,75.62356844296157,-35.95694655989599
27400,246002.95,-1545788.9,2704.4125,75.62366976496139,-35.95755327049377
27420,245984.84,-1545780.5,2704.4329,75.62377107109783,-35.958159628225616
27440,245966.72,-1545772.0,2704.4534,75.62387328789785,-35.95876578085834
27460,245948.6,-1545763.6,2704.4738,75.6239746051779,-35.95937251740366
27480,245930.49,-1545755.2,2704.4942,75.6240759065973,-35.95997890107363
27500,245912.37,-1545746.8,2704.5147,75.62417722072983,-35.96058565489369
27520,245894.26,-1545738.4,2704.5351,75.62427851900354,-35.96119205583214
27540,245876.14,-1545729.9,2704.5555,75.62438072794443,-35.96179825185848
27560,245858.03,-1545721.5,2704.6,75.624482023074,-35.962404670099794
27580,245839.91,-1545713.1,2704.6231,75.62458333091278,-35.963011458504134
27600,245821.79,-1545704.7,2704.6462,75.62468463717714,-35.96361825554771
27620,245803.68,-1545696.2,2704.6693,75.62478682555003,-35.964224124761984
27640,245785.56,-1545687.8,2704.7105,75.62488812866809,-35.96483093911519
27660,245767.45,-1545679.4,2704.7635,75.62498941593368,-35.96543740056481
27680,245749.33,-1545671.0,2704.8165,75.62509071590357,-35.966044232193646
27700,245731.22,-1545662.5,2704.8694,75.62519289799249,-35.9666501361173
27720,245713.1,-1545654.1,2704.9224,75.6252941948158,-35.96725698505616
27740,245694.99,-1545645.7,2704.9379,75.62539547579028,-35.96786348107888
27760,245676.87,-1545637.3,2704.9485,75.62549676946513,-35.96847034729375
27780,245658.75,-1545628.9,2704.9592,75.62559806156526,-35.96907722214831
27800,245640.64,-1545620.4,2704.9698,75.6257002357975,-35.96968316945289
27820,245622.52,-1545612.0,2704.9804,75.62580152475066,-35.97029006161796
27840,245604.41,-1545603.6,2705.018,75.6259027978596,-35.97089660085119
27860,245586.29,-1545595.2,2705.0586,75.62600408366399,-35.97150351029276
27880,245568.18,-1545586.7,2705.0991,75.62610625161093,-35.97210949230854
27900,245550.06,-1545578.3,2705.1397,75.6262075342681,-35.97271641906102
27920,245531.94,-1545569.9,2705.1806,75.62630881535027,-35.97332335445351
27940,245513.83,-1545561.5,2705.223,75.62641008059275,-35.97392993689848
27960,245495.71,-1545553.1,2705.2655,75.62651135852579,-35.974536889567965
27980,245477.6,-1545544.6,2705.3079,75.62661351861446,-35.97514291496692
28000,245459.48,-1545536.2,2705.3503,75.62671479339991,-35.9757498849478
28020,245441.37,-1545527.8,2705.3735,75.62681605234931,-35.97635650196861
28040,245423.25,-1545519.4,2705.3404,75.62691732398534,-35.97696348922687
28060,245405.14,-1545510.9,2705.4224,75.62701947778748,-35.97756954933881
28080,245387.02,-1545502.5,2705.5008,75.62712074627565,-35.97817655390887
28100,245368.9,-1545494.1,2705.5345,75.6272220131885,-35.97878356711937
28120,245350.79,-1545485.7,2705.5681,75.62732326426989,-35.979390227354116
28140,245332.67,-1545477.2,2705.6018,75.62742542604008,-35.97999668379931
28160,245314.56,-1545468.8,2705.6354,75.62752667397523,-35.98060336133985
28180,245296.44,-1545460.4,2705.674,75.62762793459008,-35.9812104091405
28200,245278.33,-1545452.0,2705.7135,75.62772917937713,-35.98181710395284
28220,245260.21,-1545443.6,2705.753,75.62783043684193,-35.98242416903174
28240,245242.09,-1545435.1,2705.7926,75.62793259074682,-35.983030668879294
28260,245223.98,-1545426.7,2705.848,75.6280338308127,-35.983637389635476
28280,245205.86,-1545418.3,2705.9157,75.62813508355337,-35.98424448066795
28300,245187.75,-1545409.9,2705.9835,75.62823632047079,-35.984851218696406
28320,245169.63,-1545401.4,2706.0512,75.62833846808351,-35.98545775327229
28340,245151.52,-1545393.0,2706.1176,75.62843970185405,-35.98606450860744
28360,245133.4,-1545384.6,2706.1546,75.62854094829547,-35.98667163423181
28380,245115.28,-1545376.2,2706.1915,75.62864219316108,-35.987278768497305
28400,245097.17,-1545367.7,2706.2285,75.62874432023725,-35.98788497614464
28420,245079.05,-1545359.3,2706.2655,75.6288455619538,-35.988492127723596
28440,245060.94,-1545350.9,2706.3128,75.6289467878535,-35.98909892627658
28460,245042.82,-1545342.5,2706.3746,75.62904802641914,-35.989706095134956
28480,245024.71,-1545334.1,2706.4364,75.62914924916974,-35.99031291096109
28500,245006.59,-1545325.6,2706.5805,75.62925138262209,-35.9909195236717
28520,244988.48,-1545317.2,2706.6028,75.62935260222518,-35.991526356805394
28540,244970.36,-1545308.8,2706.644,75.6294538344903,-35.99213356025743
28560,244952.24,-1545300.4,2706.6869,75.62955506517929,-35.99274077235102
28580,244934.13,-1545291.9,2706.7297,75.62965717810238,-35.9933470581062
28600,244916.01,-1545283.5,2706.8002,75.62975840564167,-35.99395428751414
28620,244897.9,-1545275.1,2706.8898,75.6298596173723,-35.994561163867864
28640,244879.78,-1545266.7,2706.9794,75.62996084176007,-35.99516841055608
28660,244861.67,-1545258.3,2707.0691,75.630062050341,-35.99577530418382
28680,244843.55,-1545249.8,2707.1584,75.63016416963012,-35.99638199503321
28700,244825.43,-1545241.4,2707.2022,75.63026538929152,-35.99698926767807
28720,244807.32,-1545233.0,2707.246,75.63036659314885,-35.99759618725302
28740,244789.2,-1545224.6,2707.2898,75.63046780965837,-35.99820347717865
28760,244771.09,-1545216.1,2707.3335,75.63056990842549,-35.99880984104572
28780,244752.97,-1545207.7,2707.3787,75.63067112178466,-35.99941714828657
28800,244734.86,-1545199.3,2707.4336,75.63077231934341,-36.00002410244497
28820,244716.74,-1545190.9,2707.4885,75.6308735295504,-36.00063142696697
28840,244698.62,-1545182.4,2707.5434,75.63097563624744,-36.001238187285786
28860,244680.51,-1545174.0,2707.5983,75.63107682908183,-36.00184516739243
28880,244662.39,-1545165.6,2707.6552,75.63117803456154,-36.00245251787239
28900,244644.28,-1545157.2,2707.7287,75.63127922424538,-36.00305951525421
28920,244626.16,-1545148.8,2707.8022,75.63138042657255,-36.0036668830158
28940,244608.05,-1545140.3,2707.8757,75.63148251118083,-36.004273324998785
28960,244589.93,-1545131.9,2707.9492,75.63158371035703,-36.004880710076485
28980,244571.82,-1545123.5,2708.0836,75.63168489374101,-36.00548774204349
29000,244553.7,-1545115.1,2708.1464,75.6317860897644,-36.00609514440322
29020,244535.58,-1545106.6,2708.2093,75.63188818229281,-36.006701982868414
29040,244517.47,-1545098.2,2708.2779,75.63198936095148,-36.007309040784975
29060,244499.35,-1545089.8,2708.3477,75.63209055224662,-36.007916469103954
29080,244481.24,-1545081.4,2708.4176,75.6321917277541,-36.00852354429657
29100,244463.12,-1545072.9,2708.4875,75.63229381398482,-36.00913041749787
29120,244445.01,-1545064.5,2708.5373,75.63239498634267,-36.00973751000098
29140,244426.89,-1545056.1,2708.5758,75.63249617133303,-36.01034497291946
29160,244408.77,-1545047.7,2708.6135,75.63259735474621,-36.010952444480935
29180,244390.66,-1545039.3,2708.7596,75.63269852237632,-36.011559562900366
29200,244372.54,-1545030.8,2708.8785,75.63280060073322,-36.01216647951596
29220,244354.43,-1545022.4,2708.9272,75.63290176521333,-36.012773615246374
29240,244336.31,-1545014.0,2708.9763,75.63300294232104,-36.013381121408315
29260,244318.2,-1545005.6,2709.0474,75.63310410364932,-36.013988274415645
29280,244300.08,-1544997.1,2709.1184,75.63320617570726,-36.01459522576913
29300,244281.96,-1544988.7,2709.1285,75.63330734808542,-36.015202757892084
29320,244263.85,-1544980.3,2709.1617,75.63340850468693,-36.015809936851014
29340,244245.73,-1544971.9,2709.2075,75.63350967391109,-36.01641748625762
29360,244227.62,-1544963.5,2709.2534,75.63361082736039,-36.01702468249395
29380,244209.5,-1544955.0,2709.3633,75.63371289154293,-36.01763167726395
29400,244191.39,-1544946.6,2709.423,75.6338140418416,-36.01823889081215
29420,244173.27,-1544938.2,2709.4498,75.63391520475902,-36.01884647482096
29440,244155.16,-1544929.8,2709.5482,75.63401635190523,-36.01945370564693
29460,244137.04,-1544921.3,2709.6119,75.63411840978752,-36.02006073515661
29480,244118.92,-1544912.9,2709.5809,75.63421956797447,-36.02066834512774
29500,244100.81,-1544904.5,2709.6897,75.63432071039293,-36.02127560190663
29520,244082.69,-1544896.1,2709.8057,75.63442186542521,-36.021883229162285
29540,244064.58,-1544887.6,2709.8888,75.63452390281697,-36.02248993157317
29560,244046.46,-1544879.2,2709.846,75.63462505469617,-36.023097576147855
29580,244028.35,-1544870.8,2709.8033,75.63472619081055,-36.02370486751774
29600,244010.23,-1544862.4,2709.9838,75.63482733953482,-36.02431252937735
29620,243992.11,-1544854.0,2710.0611,75.6349284866811,-36.024920199881066
29640,243974.0,-1544845.5,2710.0874,75.63503051619988,-36.02552694569576
29660,243955.88,-1544837.1,2710.1032,75.63513166019273,-36.02613463351899
29680,243937.77,-1544828.7,2710.117,75.63523278842531,-36.02674196812174
29700,243919.65,-1544820.3,2710.1308,75.63533392926287,-36.02734967323037
29720,243901.54,-1544811.8,2710.1796,75.63543595248336,-36.02795645377457
29740,243883.42,-1544803.4,2710.2134,75.63553709016719,-36.0285641762031
29760,243865.3,-1544795.0,2710.2473,75.63563822627277,-36.02917190727607
29780,243847.19,-1544786.6,2710.281,75.63573934662269,-36.0297792851129
29800,243829.07,-1544778.2,2710.3134,75.63584047957264,-36.03038703347175
29820,243810.96,-1544769.7,2710.3427,75.63594249491858,-36.03099385742199
29840,243792.84,-1544761.3,2710.3574,75.63604362471445,-36.031601623101224
29860,243774.73,-1544752.9,2710.3868,75.6361447387583,-36.032209035531764
29880,243756.61,-1544744.5,2710.4237,75.63624586539825,-36.03281681849725
29900,243738.5,-1544736.0,2710.4607,75.63634787444464,-36.03342367717879
29920,243720.38,-1544727.6,2710.5429,75.63644899793023,-36.03403147746506
29940,243702.26,-1544719.2,2710.4946,75.63655011983725,-36.034639286396214
29960,243684.15,-1544710.8,2710.4557,75.63665122599684,-36.03524674206298
29980,243666.03,-1544702.3,2710.4244,75.636753242911,-36.03585399738911
30000,243647.92,-1544693.9,2710.4841,75.63685434591783,-36.03646147037067
30020,243629.8,-1544685.5,2710.4879,75.63695546151388,-36.03706931390982
30040,243611.69,-1544677.1,2710.4619,75.63705656136614,-36.03767680417204
30060,243593.57,-1544668.7,2710.4803,75.63715767380563,-36.0382846649983
30080,243575.45,-1544660.2,2710.5112,75.63725968283818,-36.0388919637496
30100,243557.34,-1544651.8,2710.542,75.63736077795951,-36.03949947996909
30120,243539.22,-1544643.4,2710.3453,75.63746188566513,-36.040107366762314
30140,243521.11,-1544635.0,2710.3427,75.63756297763152,-36.04071490026294
30160,243502.99,-1544626.5,2710.3401,75.63766498035888,-36.04132223376083
30180,243484.88,-1544618.1,2710.3548,75.63776606917189,-36.041929784577114
30200,243466.76,-1544609.7,2710.505,75.63786717056523,-36.042537705980074
30220,243448.64,-1544601.3,2710.4104,75.63796827037955,-36.04314563602859
30240,243430.53,-1544592.8,2710.3002,75.63807025264461,-36.043752642323156
30260,243412.41,-1544584.4,2710.3009,75.63817134930336,-36.044360589694094
30280,243394.3,-1544576.0,2710.3112,75.63827243022928,-36.04496818375047
30300,243376.18,-1544567.6,2710.2716,75.6383735237306,-36.04557614840968
30320,243358.07,-1544559.2,2710.1597,75.63847460150096,-36.04618375974806
30340,243339.95,-1544550.7,2710.1405,75.63857659003864,-36.046791171421695
30360,243321.84,-1544542.3,2710.1212,75.63867766465498,-36.04739880007661
30380,243303.72,-1544533.9,2710.1614,75.63877875184278,-36.04800679934728
30400,243285.6,-1544525.5,2710.1589,75.63887983745121,-36.04861480726393
30420,243267.49,-1544517.0,2710.1214,75.63898180553389,-36.04922189170737
30440,243249.37,-1544508.6,2710.0178,75.6390828879861,-36.04982991694732
30460,243231.26,-1544500.2,2709.9617,75.63918395471376,-36.05043758884448
30480,243213.14,-1544491.8,2709.9055,75.63928503400795,-36.051045631373555
30500,243195.03,-1544483.4,2709.8493,75.63938609757939,-36.051653320553584
30520,243176.91,-1544474.9,2709.8606,75.63948807192453,-36.05226081040696
30540,243158.79,-1544466.5,2709.8239,75.63958914648262,-36.05286887890604
30560,243140.68,-1544458.1,2709.7872,75.6396902053207,-36.05347659404666
30580,243122.56,-1544449.7,2709.7606,75.6397912767204,-36.05408467983534
30600,243104.45,-1544441.2,2709.7394,75.6398932306178,-36.05469184243164
30620,243086.33,-1544432.8,2709.6817,75.63999429886067,-36.05529994554449
30640,243068.22,-1544424.4,2709.6316,75.64009535138717,-36.05590769528632
30660,243050.1,-1544416.0,2709.6177,75.64019641647137,-36.05651581568916
30680,243031.98,-1544407.5,2709.6038,75.64029837819835,-36.057123375048384
30700,243013.87,-1544399.1,2709.5903,75.64039942599076,-36.05773115075182
30720,242995.75,-1544390.7,2709.5914,75.6405004863379,-36.05833929712596
30740,242977.64,-1544382.3,2709.598,75.64060153097324,-36.058947090113406
30760,242959.52,-1544373.9,2709.6047,75.64070258816136,-36.059555253778
30780,242941.41,-1544365.4,2709.5619,75.64080452787063,-36.06016249453115
30800,242923.29,-1544357.0,2709.5017,75.64090558190125,-36.06077067552078
30820,242905.18,-1544348.6,2709.5003,75.64100662022376,-36.06137850311118
30840,242887.06,-1544340.2,2709.532,75.6411076710951,-36.06198670139165
30860,242868.94,-1544331.7,2709.4678,75.6412096186241,-36.06259433893813
30880,242850.83,-1544323.3,2709.4092,75.64131065221156,-36.06320219249144
30900,242832.71,-1544314.9,2709.438,75.64141169834487,-36.06381041674451
30920,242814.6,-1544306.5,2709.472,75.64151272877464,-36.06441828758268
30940,242796.48,-1544298.0,2709.4301,75.64161466999292,-36.065025959883435
30960,242778.37,-1544289.6,2709.3881,75.64171569726655,-36.06563384804103
30980,242760.25,-1544281.2,2709.3844,75.64181673708208,-36.066242106911325
31000,242742.13,-1544272.8,2709.3852,75.6419177753172,-36.06685037442904
31020,242724.02,-1544264.4,2709.3755,75.64201879785332,-36.06745828851617
31040,242705.9,-1544255.9,2709.3531,75.64212073118152,-36.068066004253886
31060,242687.79,-1544247.5,2709.3247,75.64222175056113,-36.068673935660925
31080,242669.67,-1544239.1,2709.2962,75.64232278247776,-36.06928223779681
31100,242651.56,-1544230.7,2709.3993,75.64242379869908,-36.06989018648959
31120,242633.44,-1544222.2,2709.3766,75.64252572571526,-36.07049793698334
31140,242615.32,-1544213.8,2709.3539,75.64262675289261,-36.07110626509355
31160,242597.21,-1544205.4,2709.3313,75.64272776437738,-36.07171423975123
31180,242579.09,-1544197.0,2709.3251,75.6428287883942,-36.072322585153906
31200,242560.98,-1544188.6,2709.3116,75.6429297967203,-36.07293057709779
31220,242542.86,-1544180.1,2709.268,75.64303171584477,-36.07353837103071
31240,242524.75,-1544171.7,2709.2699,75.64313272101374,-36.07414638029537
31260,242506.63,-1544163.3,2709.3254,75.64323373871082,-36.074754760317944
31280,242488.52,-1544154.9,2709.3809,75.6433347407208,-36.075362786869185
31300,242470.4,-1544146.4,2709.337,75.64343665353202,-36.075970615559896
31320,242452.28,-1544138.0,2709.3814,75.64353766648885,-36.07657902155809
31340,242434.17,-1544129.6,2709.4537,75.64363866376135,-36.07718707407554
31360,242416.05,-1544121.2,2709.5447,75.64373967355705,-36.077795497367056
31380,242397.94,-1544112.7,2709.3547,75.64384156595203,-36.078402998684204
31400,242379.82,-1544104.3,2709.3466,75.64394257258813,-36.079011439303635
31420,242361.71,-1544095.9,2709.3086,75.64404356354355,-36.07961952642979
31440,242343.59,-1544087.5,2709.2214,75.64414456701822,-36.080227984342926
31460,242325.47,-1544079.1,2709.2383,75.64424556891163,-36.080836450904556
31480,242307.36,-1544070.6,2709.2601,75.64434745341737,-36.081443995648144
31500,242289.24,-1544062.2,2709.2804,75.64444845215084,-36.082052479538184
31520,242271.13,-1544053.8,2709.2708,75.64454943520822,-36.08266060991927
31540,242253.01,-1544045.4,2709.2735,75.6446504307799,-36.08326911110348
31560,242234.9,-1544036.9,2709.2762,75.64475230897432,-36.08387669059468
31580,242216.78,-1544028.5,2709.2731,75.64485330138578,-36.084485209107676
31600,242198.67,-1544020.1,2709.2666,75.64495427812479,-36.08509337409919
31620,242180.55,-1544011.7,2709.2533,75.64505526737418,-36.08570190990673
31640,242162.43,-1544003.3,2709.2319,75.645156255042,-36.086310454363215
31660,242144.32,-1543994.8,2709.1962,75.64525812534558,-36.086918077283045
31680,242126.2,-1543986.4,2709.1606,75.64535910985282,-36.0875266390688
31700,242108.09,-1543978.0,2709.1249,75.64546007869218,-36.088134847317384
31720,242089.97,-1543969.6,2709.181,75.645561060037,-36.08874342639815
31740,242071.86,-1543961.1,2709.1312,75.64566292402797,-36.08935108406736
31760,242053.74,-1543952.7,2709.0813,75.64576390221193,-36.089959680477776
31780,242035.62,-1543944.3,2709.0551,75.64586487881405,-36.090568285537465
31800,242017.51,-1543935.9,2708.9987,75.6459658397529,-36.091176537044326
31820,241999.39,-1543927.4,2708.971,75.64606771151122,-36.09178459166902
31840,241981.28,-1543919.0,2708.9242,75.64616866929082,-36.09239286049954
31860,241963.16,-1543910.6,2708.8503,75.64626963956894,-36.09300150018486
31880,241945.05,-1543902.2,2708.8307,75.64637059418746,-36.0936097863048
31900,241926.93,-1543893.8,2708.8059,75.64647156130253,-36.09421844328599
31920,241908.81,-1543885.3,2708.7448,75.64657342516296,-36.094826541358394
31940,241890.7,-1543876.9,2708.6936,75.64667437504079,-36.09543485344885
31960,241872.58,-1543868.5,2708.6637,75.64677533741222,-36.09604353641025
31980,241854.47,-1543860.1,2708.6061,75.64687628412862,-36.096651865790605
32000,241836.35,-1543851.6,2708.5442,75.64697814167079,-36.09725999862764
32020,241818.24,-1543843.2,2708.4972,75.64707908522729,-36.09786834533252
32040,241800.12,-1543834.8,2708.4591,75.64718004127346,-36.098477062921255
32060,241782.01,-1543826.4,2708.3845,75.64728098166823,-36.09908542691642
32080,241763.89,-1543817.9,2708.3099,75.64738283289161,-36.09969359451887
