dist,accum,lat,lon,x,y
24778.343586684427,0.1075155299272144,75.63218376837365,-35.965687323327394,245636.4630100801,-1544899.0504444863
24783.11793115212,0.10744772012416505,75.63221215240151,-35.96581621044986,245632.49757706118,-1544896.5200646515
24787.89238836383,0.1073799226886643,75.63224053739191,-35.965945099820416,245628.53207945998,-1544893.989580069
24792.666802215994,0.10731292060992477,75.63226892359015,-35.966073983031684,245624.56673973383,-1544891.4589280542
24797.44052256417,0.10724723515900637,75.63229730694668,-35.966202843190786,245620.60208330204,-1544888.9284760323
24802.214812307855,0.10718319306819137,75.63232569450497,-35.96633171605134,245616.63702449284,-1544886.3976122502
24806.989281825685,0.10712086592690992,75.63235408391562,-35.96646059121309,245612.67188430644,-1544883.8665473037
24811.763219795765,0.10706003366657985,75.63238247142301,-35.96658944778113,245608.70729099037,-1544881.3355995358
24816.537148863557,0.10700015695011487,75.63241085987359,-35.96671830079675,245604.74278982863,-1544878.8045242648
24821.311053160607,0.10694059391403035,75.63243924990222,-35.966847147224016,245600.77845171647,-1544876.273239517
24826.08493567068,0.10688070005306778,75.63246764016723,-35.96697599200366,245596.81416660376,-1544873.7419121987
24830.858998124982,0.10681975823212471,75.63249603346847,-35.967104834858546,245592.84989361872,-1544871.2102370185
24835.63243094126,0.1067569815037285,75.63252442409723,-35.967233657135054,245588.88623429142,-1544868.6787540724
24840.406296299516,0.10669146962015615,75.6325528183961,-35.967362487408515,245584.92230862685,-1544866.1468969423
24845.180023445148,0.10662229567459632,75.63258121301395,-35.967491310119826,245580.95859401,-1544863.6149629261
24849.95366815008,0.10654854990594327,75.6326096084642,-35.96762012612389,245576.99505852396,-1544861.08289992
24854.727375687784,0.10646943858062348,75.6326380061665,-35.967748937353065,245573.03162555548,-1544858.5505620106
24859.500976632615,0.10638442012439939,75.63266640444105,-35.96787774163905,245569.06838257177,-1544856.0181223596
24864.27426178186,0.10629330454049125,75.63269480176757,-35.96800653432315,245565.1054814321,-1544853.4857261304
24869.04758545075,0.10619599701405631,75.63272320163985,-35.96813532000605,245561.1427377667,-1544850.9530135603
24873.820907018653,0.10609257441443659,75.63275160222813,-35.96826410327408,245557.18005950694,-1544848.4202030478
24878.594353452634,0.10598318735294875,75.63278000489063,-35.96839288539528,245553.21738901382,-1544845.8871525005
24883.36795886264,0.10586826179763874,75.6328084114004,-35.96852166166954,245549.25482240677,-1544843.3536491992
24888.140996452647,0.105748516043381,75.63283681519405,-35.96865042050199,245545.29278562483,-1544840.8203563401
24892.914378339116,0.10562486931990407,75.63286522304912,-35.96877918166605,245541.33062851697,-1544838.286622519
24897.687568693796,0.10549820373839186,75.6328936301613,-35.9689079364911,245537.36866780714,-1544835.7529324
24902.46066145944,0.10536936788613556,75.63292203891876,-35.96903668096189,245533.40697052723,-1544833.2190093861
24907.23334823724,0.10523917322150503,75.63295044731136,-35.96916540738404,245529.445778837,-1544830.68503884
24912.006277161247,0.10510837004638285,75.63297885811406,-35.96929413711639,245525.4844689457,-1544828.150810886
